x1,x2,x3,x4,x5,x6,x7,x8
0.197098099,0.1474801,0.628616,0.940891,6.9446594,8.2577389,57.3337175,72.574274299
0.138431801,0.146253401,0.6891163,0.994388801,6.805252,8.138696499,56.228070601,74.0902964
0.1320561,0.1361924,0.9024983,1.005633101,6.703808401,8.2602687,55.3237361,73.8826514
0.1343403,0.137078401,0.8797968,1.0377691,6.77361,8.2940452,55.3625382,73.221052999
0.1359885,0.1377689,0.863139701,1.034538101,7.2958274,8.444475299,55.7593614,71.485554501
0.132949401,0.1340895,0.864784101,1.017898899,6.576006,8.2669712,55.014663,72.101648201
0.134437901,1.122578099,0.882364901,1.037333501,6.549432,8.315770699,55.8190814,71.289937499
0.1331712,0.133024799,0.8843387,1.1030883,6.3808313,8.391984201,56.688571699,72.567190699
0.137808701,0.137085401,0.941774299,1.1962531,6.390560399,8.402141899,55.359710101,71.6585003
0.1200657,0.1359418,0.862941401,1.109458201,6.503564701,8.290455399,55.6295036,70.9194055
0.141513801,0.135094101,0.8777469,1.0557825,6.397896001,8.3106444,55.1572289,71.7371781
0.588196699,0.1368462,0.833292299,1.0143129,6.370653999,8.297563101,55.1897916,70.9048043
0.1322017,0.1361286,0.8540404,1.026844199,6.406241601,8.322710601,55.555258,70.937343599
0.1884943,0.1466684,0.6406478,0.9210701,7.065717099,8.433541101,57.947585599,73.321574899
0.1397855,0.148813799,0.7192846,1.006944099,6.927885699,8.3386734,57.180664901,74.3116984
0.1365519,0.1339096,0.944062899,1.016958599,6.8055361,8.439078801,55.8575846,74.3940322
0.1353581,0.134420401,0.870969401,1.0308195,7.0337452,8.4389259,55.8334877,73.6395757
0.1331646,0.1361009,0.8689725,1.0007341,7.3164671,8.487726901,56.0184085,72.2853196
0.1354193,0.1377894,0.855850301,1.0201037,6.662763299,8.2301605,56.4375674,71.797509299
0.1351971,0.736472,0.8839867,1.0070279,6.776153999,8.3943898,56.447188501,72.26697
0.134713899,0.1338418,0.867086901,1.1123774,6.5958708,8.419435,57.286935299,72.7389177
0.138904601,0.136144599,0.9238625,1.2027696,6.501701499,8.498326201,56.2252749,71.667288801
0.2035765,0.1390491,0.879605999,1.0850635,6.508108801,8.4073112,56.6800614,71.901059101
0.1390999,0.1312206,0.9114041,1.020840201,6.760864801,8.427910899,55.4916945,72.0368658
0.12638,0.1379102,0.8632995,0.9910319,6.4376219,8.370725201,55.7804355,71.749529801
0.1338736,0.135780199,0.8403551,1.0149923,6.557816301,8.371876899,56.2696841,71.408113901
0.184462001,0.1460161,0.6595994,0.9617349,6.884818601,8.5509958,57.3977882,71.8362845
0.139006001,0.148030299,0.7229764,1.0424685,6.883056201,8.4447256,57.214843,73.019835201
0.133196799,0.134477,0.916825401,1.0234105,6.762859801,8.3628349,56.0978193,73.339257199
0.135144401,0.1350484,0.879618001,1.0053401,6.9029481,8.395695801,55.592658199,73.8403198
0.1333662,0.1349027,0.868740099,1.0191388,7.2454303,8.537274801,55.724851201,72.172601099
0.132969801,0.137611899,0.866285101,1.040157999,6.7659059,8.419973801,55.9843151,72.365937499
0.1384851,0.2325085,0.877271501,1.051847999,6.713011799,8.503920699,56.607904201,71.8845612
0.135761899,0.1333638,0.85918,1.117058599,6.6007763,8.299437299,57.295756401,72.545340101
0.1403002,0.1346175,0.919617701,1.2238258,6.518844399,8.448739699,56.2701829,72.3758026
0.1213865,0.1366552,0.852544099,1.086639399,6.457871299,8.2801477,56.866953599,71.342717901
0.1418036,0.13157,0.911588199,1.013439601,6.713067101,8.3145441,55.8059288,72.3985248
0.1253643,0.1340355,0.8470766,1.0254915,6.4982575,8.430142801,56.210328101,71.5347596
0.1337045,0.1369404,0.8388154,1.0377771,6.5449969,8.3875314,56.3617554,71.5863024
0.0963242,2.3459552,0.618741801,0.7476748,3.723373599,4.9588428,35.6059718,46.0361563
